key_id,player_id,family_name,given_name,birth_date,female,goal_keeper,defender,midfielder,forward,count_tournaments,list_tournaments,player_wikipedia_link
9706,P-85823,Vargas,Ruben,1998-08-05,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Ruben_Vargas
9717,P-09877,Vásquez,Johan,1998-10-22,0,0,1,0,0,1,2022,"https://en.wikipedia.org/wiki/Johan_V%C3%A1squez_(footballer,_born_1998)"
9730,P-46785,Vecino,Matías,1991-08-24,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Mat%C3%ADas_Vecino
9731,P-64182,Vega,Alexis,1997-11-25,0,0,0,0,1,1,2022,"https://en.wikipedia.org/wiki/Alexis_Vega_(footballer,_born_1997)"
9746,P-30283,Veljković,Miloš,1995-09-26,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Milo%C5%A1_Veljkovi%C4%87
9754,P-58669,Venegas,Johan,1988-11-27,0,0,0,0,1,2,"2018, 2022",https://en.wikipedia.org/wiki/Johan_Venegas
9764,P-00465,Veretout,Jordan,1993-03-01,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jordan_Veretout
9784,P-64049,Vertonghen,Jan,1987-04-24,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Jan_Vertonghen
9799,P-91294,Vida,Domagoj,1989-04-29,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Domagoj_Vida
9844,P-18564,Viña,Matías,1997-11-09,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Mat%C3%ADas_Vi%C3%B1a
9854,P-89266,Vitinha,not applicable,2000-02-13,0,0,0,1,0,1,2022,"https://en.wikipedia.org/wiki/Vitinha_(footballer,_born_2000)"
9856,P-89710,Vitória,Steven,1987-01-11,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Steven_Vit%C3%B3ria
9864,P-63293,Vlahović,Dušan,2000-01-28,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Du%C5%A1an_Vlahovi%C4%87
9866,P-22160,Vlašić,Nikola,1997-10-04,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Nikola_Vla%C5%A1i%C4%87
9910,P-11675,Vukovic,Danny,1985-03-27,0,1,0,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Danny_Vukovic
9914,P-90689,Waad,Mohammed,1999-09-18,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Mohammed_Waad
9932,P-74071,Walker,Kyle,1990-05-28,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Kyle_Walker
9960,P-31718,Ward,Danny,1993-06-22,0,1,0,0,0,1,2022,https://en.wikipedia.org/wiki/Danny_Ward_(Welsh_footballer)
9969,P-93781,Wass,Daniel,1989-05-31,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Daniel_Wass
9970,P-37984,Waston,Kendall,1988-01-01,0,0,1,0,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Kendall_Waston
9972,P-71727,Waterman,Joel,1996-01-24,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Joel_Waterman
9977,P-30252,Weah,Timothy,2000-02-22,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Timothy_Weah
9988,P-95036,Weghorst,Wout,1992-08-07,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Wout_Weghorst
10015,P-66020,Weverton,not applicable,1987-12-13,0,1,0,0,0,1,2022,"https://en.wikipedia.org/wiki/Weverton_(footballer,_born_1987)"
10020,P-50034,White,Ben,1997-10-08,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Ben_White_(footballer)
10032,P-38927,Widmer,Silvan,1993-03-05,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Silvan_Widmer
10037,P-76995,Wieteska,Mateusz,1997-02-11,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Mateusz_Wieteska
10055,P-53967,Williams,Iñaki,1994-06-15,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/I%C3%B1aki_Williams
10056,P-56664,Williams,Jonny,1993-10-09,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jonny_Williams
10058,P-87190,Williams,Neco,2001-04-13,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Neco_Williams
10059,P-68218,Williams,Nico,2002-07-12,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Nico_Williams
10070,P-22844,Wilson,Callum,1992-02-27,0,0,0,0,1,1,2022,"https://en.wikipedia.org/wiki/Callum_Wilson_(footballer,_born_1992)"
10072,P-94779,Wilson,Harry,1997-03-22,0,0,0,1,0,1,2022,"https://en.wikipedia.org/wiki/Harry_Wilson_(footballer,_born_1997)"
10076,P-23993,Wilson,Roan,2002-05-01,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Roan_Wilson
10080,P-59609,Wind,Jonas,1999-02-07,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Jonas_Wind
10090,P-53048,Witsel,Axel,1989-01-12,0,0,0,1,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Axel_Witsel
10104,P-94500,Woo-yeong,Jeong,1999-09-20,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Jeong_Woo-yeong
10112,P-74894,Wooh,Christopher,2001-09-18,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Christopher_Wooh
10117,P-49915,Wotherspoon,David,1990-01-16,0,0,0,1,0,1,2022,"https://en.wikipedia.org/wiki/David_Wotherspoon_(footballer,_born_1990)"
10119,P-97422,Wright,Bailey,1992-07-28,0,0,1,0,0,2,"2014, 2022",https://en.wikipedia.org/wiki/Bailey_Wright
10121,P-68131,Wright,Haji,1998-03-27,0,0,0,0,1,1,2022,https://en.wikipedia.org/wiki/Haji_Wright
10139,P-77224,Xhaka,Granit,1992-09-27,0,0,0,1,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Granit_Xhaka
10169,P-45981,Yamane,Miki,1993-12-22,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Miki_Yamane
10200,P-95273,Yedlin,DeAndre,1993-07-09,0,0,1,0,0,2,"2014, 2022",https://en.wikipedia.org/wiki/DeAndre_Yedlin
10226,P-89321,Yoshida,Maya,1988-08-24,0,0,1,0,0,3,"2014, 2018, 2022",https://en.wikipedia.org/wiki/Maya_Yoshida
10236,P-05917,Yu-min,Cho,1996-11-17,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Cho_Yu-min
10264,P-83560,Zakaria,Denis,1996-11-20,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Denis_Zakaria
10268,P-40498,Zalewski,Nicola,2002-01-23,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Nicola_Zalewski
10269,P-38355,Zambo Anguissa,André-Frank,1995-11-16,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Andr%C3%A9-Frank_Zambo_Anguissa
10272,P-22631,Zamora,Álvaro,2002-03-09,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/%C3%81lvaro_Zamora
10284,P-94093,Zaroury,Anass,2000-11-07,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Anass_Zaroury
10355,P-32165,Zieliński,Piotr,1994-05-20,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Piotr_Zieli%C5%84ski
10359,P-57029,Zimmerman,Walker,1993-05-19,0,0,1,0,0,1,2022,https://en.wikipedia.org/wiki/Walker_Zimmerman
10365,P-58363,Živković,Andrija,1996-07-11,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Andrija_%C5%BDivkovi%C4%87
10368,P-70715,Ziyech,Hakim,1993-03-19,0,0,0,1,0,2,"2018, 2022",https://en.wikipedia.org/wiki/Hakim_Ziyech
10397,P-31085,Żurkowski,Szymon,1997-09-25,0,0,0,1,0,1,2022,https://en.wikipedia.org/wiki/Szymon_%C5%BBurkowski
